,stn,avg_temp,lat,lon
1660,999999,58.1343082421293,34.608,-79.059
1661,999999,58.1343082421293,36.667,-87.483
1662,999999,58.1343082421293,34.767,-82.383
1663,999999,58.1343082421293,33.65,-88.45
1664,999999,58.1343082421293,32.35,-85.0
1665,999999,58.1343082421293,32.133,-81.2
1666,999999,58.1343082421293,35.383,-86.233
1667,999999,58.1343082421293,33.917,-84.517
1668,999999,58.1343082421293,39.267,-81.567
1669,999999,58.1343082421293,37.133,-80.683
1670,999999,58.1343082421293,31.536,-84.194
1671,999999,58.1343082421293,31.536,-82.507
1672,999999,58.1343082421293,33.587,-85.856
1673,999999,58.1343082421293,31.152,-81.391
1674,999999,58.1343082421293,30.78,-86.523
1675,999999,58.1343082421293,31.417,-87.033
1676,999999,58.1343082421293,34.744,-87.6
1677,999999,58.1343082421293,34.65,-99.267
1678,999999,58.1343082421293,30.183,-97.68
1679,999999,58.1343082421293,30.667,-96.55
1680,999999,58.1343082421293,32.75,-96.967
1681,999999,58.1343082421293,32.433,-99.85
1682,999999,58.1343082421293,35.417,-97.383
1683,999999,58.1343082421293,38.95,-95.664
1684,999999,58.1343082421293,31.633,-97.067
1685,999999,58.1343082421293,38.717,-93.55
1686,999999,58.1343082421293,30.21,-93.143
1687,999999,58.1343082421293,32.516,-92.041
1688,999999,58.1343082421293,32.5,-93.667
1689,999999,58.1343082421293,34.65,-98.4
1690,999999,58.1343082421293,32.333,-90.233
1691,999999,58.1343082421293,34.727,-92.239
1692,999999,58.1343082421293,34.3,-97.15
1693,999999,58.1343082421293,36.267,-93.157
1694,999999,58.1343082421293,32.354,-95.403
1695,999999,58.1343082421293,30.511,-99.766
1696,999999,58.1343082421293,30.205,-91.988
1697,999999,58.1343082421293,33.496,-90.087
1698,999999,58.1343082421293,32.4,-90.783
1699,999999,58.1343082421293,37.167,-98.083
1700,999999,58.1343082421293,37.67,-95.484
1701,999999,58.1343082421293,39.783,-93.5
1702,999999,58.1343082421293,38.967,-92.367
1703,999999,58.1343082421293,38.065,-97.861
1704,999999,58.1343082421293,37.147,-94.502
1705,999999,58.1343082421293,39.121,-94.597
1706,999999,58.1343082421293,38.329,-96.195
1707,999999,58.1343082421293,38.433,-95.8
1708,999999,58.1343082421293,39.117,-93.217
1709,999999,58.1343082421293,38.883,-91.433
1710,999999,58.1343082421293,38.131,-91.768
1711,999999,58.1343082421293,37.683,-97.35
1712,999999,58.1343082421293,35.538,-98.933
1713,999999,58.1343082421293,44.8,-68.817
1714,999999,58.1343082421293,44.316,-69.797
1715,999999,58.1343082421293,44.917,-67.0
1716,999999,58.1343082421293,45.648,-68.693
1717,999999,58.1343082421293,44.95,-68.667
1718,999999,58.1343082421293,46.95,-67.883
1719,999999,58.1343082421293,41.683,-67.783
1720,999999,58.1343082421293,41.017,-69.5
1721,999999,58.1343082421293,44.633,-67.283
1722,999999,58.1343082421293,40.733,-73.6
1723,999999,58.1343082421293,42.933,-71.438
1724,999999,58.1343082421293,40.296,-78.32
1725,999999,58.1343082421293,42.083,-76.1
1726,999999,58.1343082421293,41.15,-79.1
1727,999999,58.1343082421293,44.583,-75.117
1728,999999,58.1343082421293,41.05,-78.583
1729,999999,58.1343082421293,42.493,-79.272
1730,999999,58.1343082421293,42.159,-76.892
1731,999999,58.1343082421293,42.967,-74.667
1732,999999,58.1343082421293,43.35,-73.617
1733,999999,58.1343082421293,41.736,-72.651
1734,999999,58.1343082421293,42.212,-71.114
1735,999999,58.1343082421293,41.183,-75.417
1736,999999,58.1343082421293,41.627,-73.884
1737,999999,58.1343082421293,40.85,-76.117
1738,999999,58.1343082421293,40.355,-79.922
1739,999999,58.1343082421293,40.821,-76.864
1740,999999,58.1343082421293,43.883,-73.4
1741,999999,58.1343082421293,43.167,-75.317
1742,999999,58.1343082421293,42.158,-72.716
1743,999999,58.1343082421293,43.626,-72.305
1744,999999,58.1343082421293,42.567,-71.6
1745,999999,58.1343082421293,44.05,-70.25
1746,999999,58.1343082421293,40.583,-73.883
1747,999999,58.1343082421293,41.583,-71.417
1748,999999,58.1343082421293,42.267,-71.033
1749,999999,58.1343082421293,40.277,-74.816
1750,999999,58.1343082421293,40.2,-75.15
1751,999999,58.1343082421293,41.317,-74.0
1752,999999,58.1343082421293,41.167,-71.567
1753,999999,58.1343082421293,42.608,-82.818
1754,999999,58.1343082421293,44.45,-83.4
1755,999999,58.1343082421293,41.983,-87.9
1756,999999,58.1343082421293,41.283,-80.2
1757,999999,58.1343082421293,41.038,-81.464
1758,999999,58.1343082421293,45.067,-83.433
1759,999999,58.1343082421293,42.308,-85.251
1760,999999,58.1343082421293,41.233,-89.617
1761,999999,58.1343082421293,44.283,-85.417
1762,999999,58.1343082421293,40.683,-80.633
1763,999999,58.1343082421293,41.014,-83.669
1764,999999,58.1343082421293,43.983,-84.483
1765,999999,58.1343082421293,41.533,-85.783
1766,999999,58.1343082421293,42.9,-85.667
1767,999999,58.1343082421293,44.517,-87.967
1768,999999,58.1343082421293,42.267,-84.467
1769,999999,58.1343082421293,41.5,-88.167
1770,999999,58.1343082421293,40.412,-86.937
1771,999999,58.1343082421293,46.567,-87.4
1772,999999,58.1343082421293,45.564,-84.793
1773,999999,58.1343082421293,41.783,-81.1
1774,999999,58.1343082421293,42.35,-89.05
1775,999999,58.1343082421293,43.533,-84.08
1776,999999,58.1343082421293,41.567,-83.467
1777,999999,58.1343082421293,46.35,-87.4
1778,999999,58.1343082421293,42.233,-83.533
1779,999999,58.1343082421293,42.1,-83.167
1780,999999,58.1343082421293,44.717,-85.55
1781,999999,58.1343082421293,47.169,-88.489
1782,999999,58.1343082421293,46.667,-85.95
1783,999999,58.1343082421293,40.176,-80.647
1784,999999,58.1343082421293,41.033,-81.483
1785,999999,58.1343082421293,44.929,-89.628
1786,999999,58.1343082421293,40.85,-96.767
1787,999999,58.1343082421293,45.868,-95.394
1788,999999,58.1343082421293,47.943,-97.184
1789,999999,58.1343082421293,46.926,-98.669
1790,999999,58.1343082421293,43.212,-90.181
1791,999999,58.1343082421293,48.967,-97.233
1792,999999,58.1343082421293,44.932,-93.056
1793,999999,58.1343082421293,45.117,-95.083
1794,999999,58.1343082421293,42.5,-90.667
1795,999999,58.1343082421293,41.633,-91.543
1796,999999,58.1343082421293,40.097,-92.543
1797,999999,58.1343082421293,40.417,-95.4
1798,999999,58.1343082421293,44.883,-93.217
1799,999999,58.1343082421293,41.1,-92.433
1800,999999,58.1343082421293,41.108,-92.447
1801,999999,58.1343082421293,40.65,-94.0
1802,999999,58.1343082421293,45.767,-92.667
1803,999999,58.1343082421293,52.3,0.533
1804,999999,58.1343082421293,53.383,-2.65
1805,999999,58.1343082421293,52.367,0.217
1806,999999,58.1343082421293,51.383,-1.283
1807,999999,58.1343082421293,52.467,-1.117
1808,999999,58.1343082421293,58.483,-62.65
1809,999999,58.1343082421293,60.683,-46.533
1810,999999,58.1343082421293,76.983,-56.067
1811,999999,58.1343082421293,76.517,-68.833
1812,999999,58.1343082421293,76.417,-68.317
1813,999999,58.1343082421293,76.417,-68.25
1814,999999,58.1343082421293,76.4,-68.133
1815,999999,58.1343082421293,77.167,-61.133
1816,999999,58.1343082421293,76.383,-67.917
1817,999999,58.1343082421293,19.717,-155.05
1818,999999,58.1343082421293,16.733,-169.517
1819,999999,58.1343082421293,29.367,-100.783
1820,999999,58.1343082421293,21.487,-158.028
1821,999999,58.1343082421293,21.317,-158.067
1822,999999,58.1343082421293,21.333,-158.05
1823,999999,58.1343082421293,21.35,-157.95
1824,999999,58.1343082421293,20.833,-156.467
1825,999999,58.1343082421293,21.9,-159.6
1826,999999,58.1343082421293,23.783,-166.217
1827,999999,58.1343082421293,28.217,-177.383
1828,999999,58.1343082421293,39.717,-104.9
1829,999999,58.1343082421293,31.4,-100.4
1830,999999,58.1343082421293,31.833,-106.4
1831,999999,58.1343082421293,39.717,-104.75
1832,999999,58.1343082421293,33.4,-104.533
1833,999999,58.1343082421293,31.811,-106.376
1834,999999,58.1343082421293,35.182,-103.603
1835,999999,58.1343082421293,36.741,-104.502
1836,999999,58.1343082421293,35.533,-100.967
1837,999999,58.1343082421293,31.831,-104.809
1838,999999,58.1343082421293,35.083,-106.017
1839,999999,58.1343082421293,35.05,-107.717
1840,999999,58.1343082421293,31.833,-107.633
1841,999999,58.1343082421293,31.75,-105.083
1842,999999,58.1343082421293,35.017,-108.4
1843,999999,58.1343082421293,38.049,-103.512
1844,999999,58.1343082421293,38.233,-104.633
1845,999999,58.1343082421293,37.262,-104.338
1846,999999,58.1343082421293,34.95,-100.933
1847,999999,58.1343082421293,32.167,-110.883
1848,999999,58.1343082421293,39.667,-119.867
1849,999999,58.1343082421293,34.583,-117.383
1850,999999,58.1343082421293,36.583,-115.683
1851,999999,58.1343082421293,34.201,-118.358
1852,999999,58.1343082421293,38.051,-117.09
1853,999999,58.1343082421293,33.933,-116.967
1854,999999,58.1343082421293,36.733,-119.817
1855,999999,58.1343082421293,38.371,-110.715
1856,999999,58.1343082421293,33.683,-116.167
1857,999999,58.1343082421293,36.233,-115.033
1858,999999,58.1343082421293,38.417,-113.017
1859,999999,58.1343082421293,37.8,-113.917
1860,999999,58.1343082421293,32.867,-116.417
1861,999999,58.1343082421293,34.768,-114.619
1862,999999,58.1343082421293,34.4,-118.55
1863,999999,58.1343082421293,33.233,-117.417
1864,999999,58.1343082421293,34.629,-118.084
1865,999999,58.1343082421293,34.426,-119.843
1866,999999,58.1343082421293,33.405,-118.416
1867,999999,58.1343082421293,35.333,-116.083
1868,999999,58.1343082421293,32.183,-110.917
1869,999999,58.1343082421293,32.583,-116.983
1870,999999,58.1343082421293,32.817,-115.683
1871,999999,58.1343082421293,38.267,-121.933
1872,999999,58.1343082421293,39.317,-120.333
1873,999999,58.1343082421293,36.664,-121.608
1874,999999,58.1343082421293,34.933,-120.417
1875,999999,58.1343082421293,39.1,-122.15
1876,999999,58.1343082421293,37.683,-121.7
1877,999999,58.1343082421293,36.6,-121.867
1878,999999,58.1343082421293,38.417,-122.75
1879,999999,58.1343082421293,37.7,-123.0
1880,999999,58.1343082421293,37.992,-122.055
1881,999999,58.1343082421293,39.126,-123.201
1882,999999,58.1343082421293,48.15,-103.617
1883,999999,58.1343082421293,40.167,-103.217
1884,999999,58.1343082421293,42.917,-106.333
1885,999999,58.1343082421293,42.837,-103.098
1886,999999,58.1343082421293,42.75,-105.383
1887,999999,58.1343082421293,40.517,-101.017
1888,999999,58.1343082421293,41.317,-105.683
1889,999999,58.1343082421293,44.051,-101.601
1890,999999,58.1343082421293,44.15,-103.1
1891,999999,58.1343082421293,41.099,-102.986
1892,999999,58.1343082421293,41.8,-107.05
1893,999999,58.1343082421293,48.183,-106.633
1894,999999,58.1343082421293,48.567,-109.667
1895,999999,58.1343082421293,46.133,-107.533
1896,999999,58.1343082421293,41.8,-107.2
1897,999999,58.1343082421293,44.217,-104.933
1898,999999,58.1343082421293,40.51,-101.62
1899,999999,58.1343082421293,41.117,-111.967
1900,999999,58.1343082421293,41.4,-110.417
1901,999999,58.1343082421293,40.612,-116.892
1902,999999,58.1343082421293,40.917,-111.4
1903,999999,58.1343082421293,40.829,-115.789
1904,999999,58.1343082421293,40.35,-112.05
1905,999999,58.1343082421293,41.35,-113.9
1906,999999,58.1343082421293,41.196,-112.011
1907,999999,58.1343082421293,40.967,-117.717
1908,999999,58.1343082421293,44.843,-117.809
1909,999999,58.1343082421293,45.788,-111.161
1910,999999,58.1343082421293,42.542,-113.766
1911,999999,58.1343082421293,43.583,-119.05
1912,999999,58.1343082421293,45.965,-112.501
1913,999999,58.1343082421293,45.258,-112.554
1914,999999,58.1343082421293,46.638,-113.176
1915,999999,58.1343082421293,44.167,-112.217
1916,999999,58.1343082421293,47.308,-119.515
1917,999999,58.1343082421293,42.917,-114.717
1918,999999,58.1343082421293,43.516,-112.067
1919,999999,58.1343082421293,46.817,-117.883
1920,999999,58.1343082421293,45.283,-118.0
1921,999999,58.1343082421293,45.698,-110.441
1922,999999,58.1343082421293,42.149,-112.287
1923,999999,58.1343082421293,47.457,-115.645
1924,999999,58.1343082421293,47.622,-117.528
1925,999999,58.1343082421293,42.017,-113.25
1926,999999,58.1343082421293,47.2,-114.883
1927,999999,58.1343082421293,46.095,-118.287
1928,999999,58.1343082421293,45.867,-111.967
1929,999999,58.1343082421293,44.021,-117.013
1930,999999,58.1343082421293,46.267,-119.117
1931,999999,58.1343082421293,40.068,-118.569
1932,999999,58.1343082421293,40.883,-121.667
1933,999999,58.1343082421293,41.333,-122.333
1934,999999,58.1343082421293,45.619,-121.166
1935,999999,58.1343082421293,47.034,-120.53
1936,999999,58.1343082421293,46.117,-122.894
1937,999999,58.1343082421293,42.167,-121.733
1938,999999,58.1343082421293,46.3,-124.083
1939,999999,58.1343082421293,48.133,-123.4
1940,999999,58.1343082421293,43.239,-123.355
1941,999999,58.1343082421293,42.083,-122.567
1942,999999,58.1343082421293,45.717,-121.833
1943,999999,58.1343082421293,48.383,-124.733
1944,999999,58.1343082421293,47.683,-122.267
1945,999999,58.1343082421293,44.5,-123.283
1946,999999,58.1343082421293,42.133,-121.75
1947,999999,58.1343082421293,42.15,-120.4
1948,999999,58.1343082421293,43.417,-124.233
1949,999999,58.1343082421293,47.95,-124.533
1950,999999,58.1343082421293,47.233,-123.133
1951,999999,58.1343082421293,45.417,-123.8
1952,999999,58.1343082421293,41.781,-122.472
1953,999999,58.1343082421293,46.967,-123.883
1954,999999,58.1343082421293,43.413,-124.244
1955,999999,58.1343082421293,44.583,-124.05
1956,999999,58.1343082421293,41.78,-124.237
1957,999999,58.1343082421293,50.65,-128.0
1958,999999,58.1343082421293,56.0,-134.133
1959,999999,58.1343082421293,58.2,-136.633
1960,999999,58.1343082421293,58.411,-135.709
1961,999999,58.1343082421293,59.243,-135.509
1962,999999,58.1343082421293,55.357,-131.712
1963,999999,58.1343082421293,56.806,-132.937
1964,999999,58.1343082421293,57.048,-135.365
1965,999999,58.1343082421293,59.45,-146.317
1966,999999,58.1343082421293,59.749,-154.909
1967,999999,58.1343082421293,53.967,-166.85
1968,999999,58.1343082421293,51.883,-176.65
1969,999999,58.1343082421293,51.75,-178.033
1970,999999,58.1343082421293,68.933,-116.917
1971,999999,58.1343082421293,64.85,-147.583
1972,999999,58.1343082421293,66.567,-145.267
1973,999999,58.1343082421293,64.067,-141.117
1974,999999,58.1343082421293,60.233,-146.65
1975,999999,58.1343082421293,65.567,-144.765
1976,999999,58.1343082421293,64.55,-149.072
1977,999999,58.1343082421293,60.767,-147.8
1978,999999,58.1343082421293,61.572,-149.54
1979,999999,58.1343082421293,61.25,-149.8
1980,999999,58.1343082421293,63.85,-144.983
1981,999999,58.1343082421293,63.886,-152.302
1982,999999,58.1343082421293,66.9,-157.033
1983,999999,58.1343082421293,61.977,-151.217
1984,999999,58.1343082421293,61.583,-159.533
1985,999999,58.1343082421293,66.9,-151.717
1986,999999,58.1343082421293,62.517,-153.883
1987,999999,58.1343082421293,60.58,-151.239
1988,999999,58.1343082421293,65.175,-152.107
1989,999999,58.1343082421293,66.083,-150.0
1990,999999,58.1343082421293,65.617,-168.05
1991,999999,58.1343082421293,69.033,-163.783
1992,999999,58.1343082421293,63.767,-171.733
1993,999999,58.1343082421293,70.5,-117.633
1994,999999,58.1343082421293,71.95,-124.733
1995,999999,58.1343082421293,70.4,-148.7
1996,999999,58.1343082421293,71.333,-156.65
1997,999999,58.1343082421293,70.8,-158.25
1998,999999,58.1343082421293,71.583,-152.167
1999,999999,58.1343082421293,70.367,-161.75
2000,999999,58.1343082421293,37.4,14.917
2001,999999,58.1343082421293,46.85,1.717
2002,999999,58.1343082421293,48.767,5.983
2003,999999,58.1343082421293,48.1,5.05
2004,999999,58.1343082421293,49.633,3.55
2005,999999,58.1343082421293,49.017,1.233
2006,999999,58.1343082421293,48.817,7.2
2007,999999,58.1343082421293,48.65,1.1
2008,999999,58.1343082421293,47.933,1.883
2009,999999,58.1343082421293,48.433,4.483
2010,999999,58.1343082421293,49.117,5.467
2011,999999,58.1343082421293,45.467,10.933
2012,999999,58.1343082421293,48.45,10.867
2013,999999,58.1343082421293,52.4,0.567
2014,999999,58.1343082421293,52.367,0.483
2015,999999,58.1343082421293,51.35,1.367
2016,999999,58.1343082421293,52.133,1.433
2017,999999,58.1343082421293,52.317,0.917
2018,999999,58.1343082421293,6.967,158.217
2019,999999,58.1343082421293,7.065,171.272
2020,999999,58.1343082421293,15.467,108.7
2021,999999,58.1343082421293,16.033,108.25
2022,999999,58.1343082421293,16.767,107.167
2023,999999,58.1343082421293,16.683,106.833
2024,999999,58.1343082421293,14.5,120.917
2025,999999,58.1343082421293,14.6,121.0
2026,999999,58.1343082421293,13.483,144.8
2027,999999,58.1343082421293,13.467,144.25
2028,999999,58.1343082421293,15.117,145.7
2029,999999,58.1343082421293,13.433,144.633
2030,999999,58.1343082421293,15.0,145.633
2031,999999,58.1343082421293,26.35,127.767
2032,999999,58.1343082421293,26.2,127.75
2033,999999,58.1343082421293,26.3,127.767
2034,999999,58.1343082421293,27.083,142.2
2035,999999,58.1343082421293,24.3,153.967
2036,999999,58.1343082421293,31.233,121.45
2037,999999,58.1343082421293,36.183,120.383
2038,999999,58.1343082421293,35.167,129.133
2039,999999,58.1343082421293,36.45,127.433
2040,999999,58.1343082421293,38.017,128.133
2041,999999,58.1343082421293,35.983,129.433
2042,999999,58.1343082421293,35.083,128.067
2043,999999,58.1343082421293,33.2,126.267
2044,999999,58.1343082421293,36.083,129.567
2045,999999,58.1343082421293,37.033,126.75
2046,999999,58.1343082421293,35.833,139.417
2047,999999,58.1343082421293,35.75,139.35
2048,999999,58.1343082421293,33.633,130.5
2049,999999,58.1343082421293,33.667,131.033
2050,999999,58.1343082421293,35.317,139.65
2051,999999,58.1343082421293,35.383,139.917
2052,999999,58.1343082421293,35.283,139.667
2053,999999,58.1343082421293,35.517,139.4
2054,999999,58.1343082421293,40.0,116.5
2055,999999,58.1343082421293,48.483,135.483
2056,999999,58.1343082421293,52.717,174.1
2057,999999,58.1343082421293,52.8,173.167
2058,999999,58.1343082421293,52.717,174.1
2059,999999,58.1343082421293,32.855,-104.457
2060,999999,58.1343082421293,35.119,-107.83
2061,999999,58.1343082421293,37.601,-109.989
2062,999999,58.1343082421293,38.811,-106.122
2063,999999,58.1343082421293,31.692,-111.448
2064,999999,58.1343082421293,39.088,-105.088
2065,999999,58.1343082421293,34.512,-103.174
2066,999999,58.1343082421293,35.046,-108.364
2067,999999,58.1343082421293,38.14,-109.617
2068,999999,58.1343082421293,36.292,-109.218
2069,999999,58.1343082421293,37.267,-109.607
2070,999999,58.1343082421293,37.457,-113.225
2071,999999,58.1343082421293,37.251,-109.988
2072,999999,58.1343082421293,33.088,-104.162
2073,999999,58.1343082421293,34.137,-104.93
2074,999999,58.1343082421293,36.75,-107.219
2075,999999,58.1343082421293,37.759,-119.821
2076,999999,58.1343082421293,33.347,-112.083
2077,999999,58.1343082421293,35.504,-111.345
2078,999999,58.1343082421293,34.614,-111.843
2079,999999,58.1343082421293,32.992,-111.533
2080,999999,58.1343082421293,33.98,-107.187
2081,999999,58.1343082421293,36.864,-111.601
2082,999999,58.1343082421293,39.387,-112.51
2083,999999,58.1343082421293,37.216,-113.379
2084,999999,58.1343082421293,40.547,-111.414
2085,999999,58.1343082421293,31.95,-112.801
2086,999999,58.1343082421293,36.682,-110.542
2087,999999,58.1343082421293,34.398,-110.566
2088,999999,58.1343082421293,38.594,-113.751
2089,999999,58.1343082421293,34.253,-114.134
2090,999999,58.1343082421293,36.035,-107.905
2091,999999,58.1343082421293,32.965,-112.67
2092,999999,58.1343082421293,31.309,-86.394
2093,999999,58.1343082421293,30.507,-86.96
2094,999999,58.1343082421293,30.278,-81.806
2095,999999,58.1343082421293,40.367,-81.783
2096,999999,58.1343082421293,-77.733,-41.117
2097,999999,58.1343082421293,-75.233,-77.167
2098,999999,58.1343082421293,36.38,-88.985
2099,999999,58.1343082421293,34.334,-86.316
2100,999999,58.1343082421293,30.35,-81.883
2101,999999,58.1343082421293,-78.2,-162.25
2102,999999,58.1343082421293,-85.033,-164.667
2103,999999,58.1343082421293,-80.017,-178.417
2104,999999,58.1343082421293,30.349,-85.788
2105,999999,58.1343082421293,-79.467,40.583
2106,999999,58.1343082421293,-1.267,136.383
2107,999999,58.1343082421293,-1.683,149.967
2108,999999,58.1343082421293,-2.017,147.433
2109,999999,58.1343082421293,-8.533,179.217
2110,999999,58.1343082421293,-22.333,114.05
2111,999999,58.1343082421293,-66.267,110.567
2112,999999,58.1343082421293,-77.883,166.733
2113,999999,58.1343082421293,-77.417,163.683
2114,999999,58.1343082421293,-77.883,166.733
2115,999999,58.1343082421293,-72.3,170.217
2116,999999,58.1343082421293,-83.283,175.75
2117,999999,58.1343082421293,-83.4,174.75
2118,999999,58.1343082421293,-81.383,170.75
2119,999999,58.1343082421293,25.806,-80.133
2120,999999,58.1343082421293,31.458,-109.606
2121,999999,58.1343082421293,39.7,-104.75
2122,999999,58.1343082421293,30.371,-104.017
2123,999999,58.1343082421293,36.017,-102.55
2124,999999,58.1343082421293,35.166,-107.899
2125,999999,58.1343082421293,32.633,-108.167
2126,999999,58.1343082421293,33.667,-117.733
2127,999999,58.1343082421293,35.688,-117.693
2128,999999,58.1343082421293,33.433,-112.367
2129,999999,58.1343082421293,32.867,-117.133
2130,999999,58.1343082421293,35.117,-118.15
2131,999999,58.1343082421293,33.75,-118.25
2132,999999,58.1343082421293,33.7,-117.833
2133,999999,58.1343082421293,33.25,-119.45
2134,999999,58.1343082421293,33.2,-115.833
2135,999999,58.1343082421293,33.617,-116.167
2136,999999,58.1343082421293,34.3,-116.167
2137,999999,58.1343082421293,39.417,-118.717
2138,999999,58.1343082421293,39.0,-110.15
2139,999999,58.1343082421293,34.024,-118.291
2140,999999,58.1343082421293,34.233,-118.067
2141,999999,58.1343082421293,34.233,-111.333
2142,999999,58.1343082421293,36.78,-119.719
2143,999999,58.1343082421293,37.05,-113.517
2144,999999,58.1343082421293,35.67,-120.628
2145,999999,58.1343082421293,37.733,-122.2
2146,999999,58.1343082421293,34.667,-120.583
2147,999999,58.1343082421293,39.133,-121.433
2148,999999,58.1343082421293,36.683,-121.767
2149,999999,58.1343082421293,35.666,-121.285
2150,999999,58.1343082421293,33.812,-78.724
2151,999999,58.1343082421293,35.068,-77.048
2152,999999,58.1343082421293,35.317,-77.633
2153,999999,58.1343082421293,39.449,-74.567
2154,999999,58.1343082421293,36.95,-76.3
2155,999999,58.1343082421293,39.8,-72.667
2156,999999,58.1343082421293,38.983,-77.467
2157,999999,58.1343082421293,37.133,-76.6
2158,999999,58.1343082421293,38.139,-78.453
2159,999999,58.1343082421293,35.133,-78.933
2160,999999,58.1343082421293,34.683,-77.033
2161,999999,58.1343082421293,34.883,-76.867
2162,999999,58.1343082421293,34.348,-85.161
2163,999999,58.1343082421293,35.967,-85.783
2164,999999,58.1343082421293,33.212,-87.616
2165,999999,58.1343082421293,36.134,-80.222
2166,999999,58.1343082421293,36.965,-86.424
2167,999999,58.1343082421293,38.417,-82.5
2168,999999,58.1343082421293,39.45,-87.3
2169,999999,58.1343082421293,39.944,-81.892
2170,999999,58.1343082421293,37.1,-89.9
2171,999999,58.1343082421293,30.4,-87.6
2172,999999,58.1343082421293,30.35,-87.267
2173,999999,58.1343082421293,33.867,-84.3
2174,999999,58.1343082421293,30.217,-81.883
2175,999999,58.1343082421293,33.917,-80.8
2176,999999,58.1343082421293,39.983,-82.883
2177,999999,58.1343082421293,31.25,-81.467
2178,999999,58.1343082421293,32.516,-84.942
2179,999999,58.1343082421293,31.233,-85.433
2180,999999,58.1343082421293,32.317,-80.683
2181,999999,58.1343082421293,34.498,-82.71
2182,999999,58.1343082421293,33.95,-96.4
2183,999999,58.1343082421293,32.983,-97.483
2184,999999,58.1343082421293,32.819,-97.361
2185,999999,58.1343082421293,37.917,-97.9
2186,999999,58.1343082421293,35.633,-91.183
2187,999999,58.1343082421293,35.233,-97.417
2188,999999,58.1343082421293,38.832,-94.89
2189,999999,58.1343082421293,38.75,-90.383
2190,999999,58.1343082421293,31.183,-90.471
2191,999999,58.1343082421293,34.989,-99.053
2192,999999,58.1343082421293,34.175,-91.935
2193,999999,58.1343082421293,39.937,-91.192
2194,999999,58.1343082421293,39.376,-99.83
2195,999999,58.1343082421293,33.221,-92.814
2196,999999,58.1343082421293,36.01,-94.169
2197,999999,58.1343082421293,38.3,-94.333
2198,999999,58.1343082421293,37.761,-90.428
2199,999999,58.1343082421293,32.233,-90.933
2200,999999,58.1343082421293,48.417,-106.533
2201,999999,58.1343082421293,40.155,-103.142
2202,999999,58.1343082421293,40.082,-108.2
2203,999999,58.1343082421293,42.591,-117.864
2204,999999,58.1343082421293,43.533,-112.95
2205,999999,58.1343082421293,43.833,-112.683
2206,999999,58.1343082421293,46.973,-123.93
2207,999999,58.1343082421293,42.147,-121.724
2208,999999,58.1343082421293,42.571,-77.713
2209,999999,58.1343082421293,44.204,-72.562
2210,999999,58.1343082421293,40.779,-73.969
2211,999999,58.1343082421293,40.082,-75.011
2212,999999,58.1343082421293,43.067,-70.817
2213,999999,58.1343082421293,40.85,-74.061
2214,999999,58.1343082421293,43.626,-72.305
2215,999999,58.1343082421293,41.3,-72.933
2216,999999,58.1343082421293,43.992,-76.022
2217,999999,58.1343082421293,45.467,-73.75
2218,999999,58.1343082421293,43.145,-75.384
2219,999999,58.1343082421293,46.25,-84.467
2220,999999,58.1343082421293,41.867,-87.617
2221,999999,58.1343082421293,47.967,-97.4
2222,722654,67.83753424657534,30.917,-102.917
2223,724015,59.71162790697676,37.083,-77.95
2224,742010,48.842857142857156,48.139,-123.403
2225,999999,58.1343082421293,32.35,-8.783
2226,999999,58.1343082421293,49.15,4.533
2227,999999,58.1343082421293,-66.467,112.283
2228,999999,58.1343082421293,80.0,-113.0
2229,010231,46.47458563535913,64.35,7.8
2230,621370,43.722115384615385,57.35,1.467
2231,703884,48.15957446808512,55.206,-132.828
2232,720725,75.34874999999997,28.058,-95.872
2233,720725,75.34874999999997,27.835,-96.011
2234,720727,75.58874999999999,27.962,-93.671
2235,720729,76.08832891246686,28.5,-95.717
2236,722041,70.44630136986301,29.45,-90.267
2237,722403,70.80748502994012,29.56,-91.533
2238,992200,56.96501377410468,40.8,-137.48
2239,992360,52.477961432506895,41.11,-66.62
2240,994082,71.9141993957704,28.43,-82.66
2241,994430,78.42631578947373,25.01,-80.38
2242,995140,51.58704225352114,53.6,2.8
2243,997186,54.93527131782947,40.96,-73.58
2244,997236,71.77928994082842,29.44,-92.06
2245,997239,68.55945945945945,28.87,-90.48
2246,999999,58.1343082421293,57.499,-134.586
2247,617210,90.04179104477612,13.533,-14.767
2248,623570,72.00605187319884,30.4,30.35
2249,722336,71.64331395348837,29.33,-89.4
2250,918020,83.61065830721004,-9.033,-158.05
2251,941270,81.70082644628098,-12.233,131.883
2252,433690,82.935,8.3,73.15
2253,617110,81.1470588235294,13.45,-16.45
2254,623250,69.92838427947599,31.55,31.1
2255,632100,88.7446153846154,11.283,49.183
2256,722038,75.8198347107438,26.153,-81.775
2257,722294,73.06727272727272,29.8,-92.804
2258,787013,77.2306629834254,16.467,-86.067
2259,919360,77.91666666666667,-17.75,-149.167
2260,994014,52.693854748603336,47.605,-122.338
2261,994022,57.57622641509433,37.99,-122.975
2262,998170,65.13152173913043,32.367,-64.7
2263,011670,40.84793388429752,68.7,15.417
2264,037840,53.29829059829062,51.467,0.3
2265,121220,60.394444444444446,54.55,16.62
2266,347270,43.0847533632287,46.8,38.267
2267,412580,81.33662551440331,23.633,58.567
2268,414800,84.15714285714286,12.833,45.033
2269,476610,63.36172106824925,35.398,139.91
2270,488460,77.2304347826087,18.35,105.9
